bID_mID_oID,object_type,entity_path,reader_path,writer_path,namespaces,reader_relation_types,writer_relation_types,writer_argvs,reader_argvs,CNS_event_count,priviledged_flow,label
31_9300560_258049,pipe,[],['/usr/bin/docker-containerd-shim'],['/usr/bin/docker-runc'],"[1, 1, 0, 1, 0]",['read'],['write_ioctl'],"['-ec', '/bin/sh']",[],2,1,0
31_9300560_258107,socket,[],[],[],"[0, 0, 0, 0, 0]",[],[],[],[],10,0,0
31_9300560_258126,socket,[],['/usr/bin/docker-runc'],[],"[1, 1, 1, 1, 1]","['receive_msg', 'receive']",[],[],[],2,0,0
31_9300560_258128,socket,[],['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"[1, 1, 0, 1, 0]",['receive'],"['socket_pair_create', 'socket_create']","['docker-runc', 'init']",[],2,0,0
31_9300560_258130,process_memory,['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"['/usr/local/bin/etcd', '/usr/bin/docker-runc']","[1, 1, 0, 0, 0]",['memory_read'],"['memory_write', 'clone_mem']","['docker-runc', 'init']",[],2,0,0
31_9300560_258135,process_memory,['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"[0, 0, 0, 1, 0]",['memory_read'],"['memory_write', 'clone_mem']",[],[],1,0,0
31_9300560_259229,file,[],['/usr/bin/nice'],[],"[1, 1, 1, 1, 1]",['getattr'],['write_ioctl'],[],"['du', '-s', '/var/lib/docker/overlay2/d849976a72d3481834c4ff3d052e6a050b0c133fa11302063cb42d1979c769ef/diff']",3,1,0
31_9300560_25986,process_memory,['/lib/systemd/systemd-journald'],"['/sbin/killall5', '/bin/dash', '/coredns', '/lib/systemd/systemd-journald', '/usr/bin/kubelet', '/opt/bin/flanneld', '/usr/local/bin/kube-proxy', '/usr/bin/dockerd']","['/lib/systemd/systemd', '/usr/sbin/cron', '/usr/bin/sudo', '/lib/systemd/systemd-journald']","[0, 1, 0, 0, 0]","['ptrace_read', 'memory_read']",['memory_write'],"['-c', '/bin/sh']","['pidof', 'php7.2']",2,0,0
31_9300560_260253,pipe,[],['/usr/bin/docker-containerd-shim'],['/usr/bin/docker-runc'],"[1, 1, 0, 1, 0]",['read'],['write_ioctl'],"['-ec', '/bin/sh']",[],2,1,0
31_9300560_260310,socket,[],['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"[1, 1, 0, 1, 0]","['receive_msg', 'receive']","['send', 'send_msg']","['docker-runc', 'init']",[],10,0,0
31_9300560_260329,socket,[],['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"[1, 1, 0, 0, 0]","['receive_msg', 'receive']","['socket_pair_create', 'socket_create']","['docker-runc', 'init']",[],2,0,0
31_9300560_260331,socket,[],[],[],"[0, 0, 0, 0, 0]",[],[],[],[],2,0,0
31_9300560_260333,process_memory,['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"['/usr/local/bin/etcd', '/usr/bin/docker-runc']","[1, 1, 0, 0, 0]",['memory_read'],"['memory_write', 'clone_mem']","['docker-runc', 'init']",[],2,0,0
31_9300560_260338,process_memory,['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"[0, 0, 0, 1, 0]",['memory_read'],"['memory_write', 'clone_mem']",[],[],1,0,0
31_9300560_262375,pipe,[],['/usr/bin/docker-containerd-shim'],['/usr/bin/docker-runc'],"[1, 1, 0, 1, 0]",['read'],['write_ioctl'],"['-ec', '/bin/sh']",[],2,1,0
31_9300560_262432,socket,[],[],[],"[0, 0, 0, 0, 0]",[],[],[],[],10,0,0
31_9300560_262451,socket,[],[],['/usr/bin/docker-runc'],"[1, 1, 1, 1, 1]",[],"['socket_pair_create', 'socket_create']","['docker-runc', 'init']",[],2,0,0
31_9300560_262453,socket,[],['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"[1, 1, 0, 1, 0]","['receive_msg', 'receive']","['socket_pair_create', 'socket_create']","['docker-runc', 'init']",[],2,0,0
31_9300560_262455,process_memory,['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"['/usr/local/bin/etcd', '/usr/bin/docker-runc']","[1, 1, 0, 0, 0]",['memory_read'],"['memory_write', 'clone_mem']","['docker-runc', 'init']",[],2,0,0
31_9300560_262460,process_memory,['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],['/usr/bin/docker-runc'],"[0, 0, 0, 1, 0]",['memory_read'],"['memory_write', 'clone_mem']",[],[],1,0,0
31_9300560_263249,file,"['/var/lib/docker/overlay2/d849976a72d3481834c4ff3d052e6a050b0c133fa11302063cb42d1979c769ef/diff/pwn.tar', '/pwn.tar']",['/usr/bin/nice'],"['/usr/bin/dockerd', '/bin/bash']","[1, 1, 1, 1, 1]",['getattr'],"['write_ioctl', 'write']","['pwn.tar', './baddir/twist/.bashrc', '-cf', './baddir', '-r', 'tar', '--file']","['du', '-s', '/var/lib/docker/overlay2/d849976a72d3481834c4ff3d052e6a050b0c133fa11302063cb42d1979c769ef/diff']",2,1,1
31_9300560_263442,file,"['/baddir/twist/.bashrc', '/var/lib/docker/overlay2/d849976a72d3481834c4ff3d052e6a050b0c133fa11302063cb42d1979c769ef/diff/baddir/twist/.bashrc']",['/usr/bin/nice'],['/usr/bin/dockerd'],"[1, 1, 1, 1, 1]",['getattr'],['write'],[],"['du', '-s', '/var/lib/docker/overlay2/d849976a72d3481834c4ff3d052e6a050b0c133fa11302063cb42d1979c769ef/diff']",2,1,1
31_9300560_266489,pipe,[],['/usr/bin/docker-containerd-shim'],['/usr/bin/docker-runc'],"[1, 1, 0, 1, 0]",['read'],['write_ioctl'],"['-ec', '/bin/sh']",[],2,1,0
